Mid,Date,Opponent,Event,Leg,Player,Won,Darts,CheckoutValue,StartScore
lGCF6wqT_1785639912614,2026-08-01,Alex Boag-Munroe,,2,Opponent,1,27,45,501
lGCF6wqT_1785639912614,2026-08-01,Alex Boag-Munroe,,2,You,0,,,501
tSbBy27C_1785638061602,2026-08-01,Alex Boag-Munroe,,1,Opponent,1,31,16,501
tSbBy27C_1785638061602,2026-08-01,Alex Boag-Munroe,,1,You,0,,,501
tSbBy27C_1785638061602,2026-08-01,Alex Boag-Munroe,,2,Opponent,0,,,501
tSbBy27C_1785638061602,2026-08-01,Alex Boag-Munroe,,2,You,1,38,5,501
tSbBy27C_1785638061602,2026-08-01,Alex Boag-Munroe,,3,Opponent,1,32,28,501
tSbBy27C_1785638061602,2026-08-01,Alex Boag-Munroe,,3,You,0,,,501
FXID8yPp_1785780053470,2026-08-03,Claudiu Toma,DTT Battle Of The Tours Dev Qualifier,1,Opponent,1,38,11,501
FXID8yPp_1785780053470,2026-08-03,Claudiu Toma,DTT Battle Of The Tours Dev Qualifier,1,You,0,,,501
FXID8yPp_1785780053470,2026-08-03,Claudiu Toma,DTT Battle Of The Tours Dev Qualifier,2,Opponent,1,39,31,501
FXID8yPp_1785780053470,2026-08-03,Claudiu Toma,DTT Battle Of The Tours Dev Qualifier,2,You,0,,,501
ye9fsqTc_1785782228109,2026-08-03,Zak Louw,DTT Battle Of The Tours Dev Qualifier,1,Opponent,1,35,30,501
ye9fsqTc_1785782228109,2026-08-03,Zak Louw,DTT Battle Of The Tours Dev Qualifier,1,You,0,,,501
ye9fsqTc_1785782228109,2026-08-03,Zak Louw,DTT Battle Of The Tours Dev Qualifier,2,Opponent,1,34,10,501
ye9fsqTc_1785782228109,2026-08-03,Zak Louw,DTT Battle Of The Tours Dev Qualifier,2,You,0,,,501
pqUT8UdI_1785983949521,2026-08-05,Alex Boag-Munroe,,1,Opponent,0,,,501
pqUT8UdI_1785983949521,2026-08-05,Alex Boag-Munroe,,1,You,1,40,4,501
pqUT8UdI_1785983949521,2026-08-05,Alex Boag-Munroe,,2,Opponent,0,,,501
pqUT8UdI_1785983949521,2026-08-05,Alex Boag-Munroe,,2,You,1,42,12,501
wAum2kdE_1785985350580,2026-08-05,Alex Boag-Munroe,,1,Opponent,1,33,36,501
wAum2kdE_1785985350580,2026-08-05,Alex Boag-Munroe,,1,You,0,,,501
wAum2kdE_1785985350580,2026-08-05,Alex Boag-Munroe,,2,Opponent,1,32,16,501
wAum2kdE_1785985350580,2026-08-05,Alex Boag-Munroe,,2,You,0,,,501
DkqxwxDZ_1786040754776,2026-08-06,krystian jurkowski,DTT Thursday Throwdown #7 (NEW),1,You,0,,,501
DkqxwxDZ_1786040754776,2026-08-06,krystian jurkowski,DTT Thursday Throwdown #7 (NEW),1,Opponent,1,36,4,501
DkqxwxDZ_1786040754776,2026-08-06,krystian jurkowski,DTT Thursday Throwdown #7 (NEW),2,You,0,,,501
DkqxwxDZ_1786040754776,2026-08-06,krystian jurkowski,DTT Thursday Throwdown #7 (NEW),2,Opponent,1,38,4,501
HOKdjwjb_1786039251714,2026-08-06,Graham Musto,DTT Thursday Throwdown #7 (NEW),1,You,0,,,501
HOKdjwjb_1786039251714,2026-08-06,Graham Musto,DTT Thursday Throwdown #7 (NEW),1,Opponent,1,39,2,501
HOKdjwjb_1786039251714,2026-08-06,Graham Musto,DTT Thursday Throwdown #7 (NEW),2,You,0,,,501
HOKdjwjb_1786039251714,2026-08-06,Graham Musto,DTT Thursday Throwdown #7 (NEW),2,Opponent,1,26,16,501
UQOzLYHk_1786042976198,2026-08-06,Zak Louw,DTT Thursday Throwdown #7 (NEW),1,Opponent,0,,,501
UQOzLYHk_1786042976198,2026-08-06,Zak Louw,DTT Thursday Throwdown #7 (NEW),1,You,1,46,16,501
UQOzLYHk_1786042976198,2026-08-06,Zak Louw,DTT Thursday Throwdown #7 (NEW),2,Opponent,0,,,501
UQOzLYHk_1786042976198,2026-08-06,Zak Louw,DTT Thursday Throwdown #7 (NEW),2,You,1,47,40,501
sGer2Nj3_1786041613443,2026-08-06,Johnny Vagn Hess Jessen,DTT Thursday Throwdown #7 (NEW),1,Opponent,0,,,501
sGer2Nj3_1786041613443,2026-08-06,Johnny Vagn Hess Jessen,DTT Thursday Throwdown #7 (NEW),1,You,1,27,117,501
sGer2Nj3_1786041613443,2026-08-06,Johnny Vagn Hess Jessen,DTT Thursday Throwdown #7 (NEW),2,Opponent,1,36,10,501
sGer2Nj3_1786041613443,2026-08-06,Johnny Vagn Hess Jessen,DTT Thursday Throwdown #7 (NEW),2,You,0,,,501
sGer2Nj3_1786041613443,2026-08-06,Johnny Vagn Hess Jessen,DTT Thursday Throwdown #7 (NEW),3,Opponent,1,29,23,501
sGer2Nj3_1786041613443,2026-08-06,Johnny Vagn Hess Jessen,DTT Thursday Throwdown #7 (NEW),3,You,0,,,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,Opponent,1,33,4,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,You,0,,,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,Opponent,1,28,32,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,You,0,,,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,Opponent,0,,,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,You,1,31,40,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),4,Opponent,1,23,58,501
AvoS6AQl_1786389955137,2026-08-10,Ged Lightfoot,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),4,You,0,,,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,Opponent,1,33,64,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,You,0,,,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,Opponent,1,30,72,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,You,0,,,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,Opponent,0,,,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,You,1,30,66,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),4,Opponent,0,,,501
LMoilbtI_1786391811485,2026-08-10,Jack Daffin,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),4,You,1,48,9,501
SmtUAhJG_1786385981428,2026-08-10,Shaun White,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,You,0,,,501
SmtUAhJG_1786385981428,2026-08-10,Shaun White,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,Opponent,1,29,8,501
SmtUAhJG_1786385981428,2026-08-10,Shaun White,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,You,0,,,501
SmtUAhJG_1786385981428,2026-08-10,Shaun White,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,Opponent,1,45,4,501
SmtUAhJG_1786385981428,2026-08-10,Shaun White,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,You,0,,,501
SmtUAhJG_1786385981428,2026-08-10,Shaun White,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,Opponent,1,38,5,501
U8x1iny6_1786387311001,2026-08-10,ADRIAN DITIU,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,You,0,,,501
U8x1iny6_1786387311001,2026-08-10,ADRIAN DITIU,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,Opponent,1,25,32,501
U8x1iny6_1786387311001,2026-08-10,ADRIAN DITIU,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,You,0,,,501
U8x1iny6_1786387311001,2026-08-10,ADRIAN DITIU,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,Opponent,1,26,80,501
U8x1iny6_1786387311001,2026-08-10,ADRIAN DITIU,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,You,0,,,501
U8x1iny6_1786387311001,2026-08-10,ADRIAN DITIU,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,Opponent,1,23,54,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,Opponent,1,30,44,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,You,0,,,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,Opponent,0,,,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,You,1,39,8,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,Opponent,1,28,24,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,You,0,,,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),4,Opponent,1,26,20,501
fZFdrXHj_1786388536410,2026-08-10,Mark Douglas,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),4,You,0,,,501
ykdJLVuc_1786384812905,2026-08-10,Ashley Johnson,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,Opponent,1,25,28,501
ykdJLVuc_1786384812905,2026-08-10,Ashley Johnson,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),1,You,0,,,501
ykdJLVuc_1786384812905,2026-08-10,Ashley Johnson,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,Opponent,1,23,39,501
ykdJLVuc_1786384812905,2026-08-10,Ashley Johnson,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),2,You,0,,,501
ykdJLVuc_1786384812905,2026-08-10,Ashley Johnson,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,Opponent,1,35,4,501
ykdJLVuc_1786384812905,2026-08-10,Ashley Johnson,DTT (S1) BATTLE OF THE TOURS NIGHT ONE (501 NIGHT),3,You,0,,,501
Iz7f67y1_1786644072570,2026-08-13,krystian jurkowski,DTT Thursday Throwdown 8,1,Opponent,1,25,10,501
Iz7f67y1_1786644072570,2026-08-13,krystian jurkowski,DTT Thursday Throwdown 8,1,You,0,,,501
Iz7f67y1_1786644072570,2026-08-13,krystian jurkowski,DTT Thursday Throwdown 8,2,Opponent,1,30,16,501
Iz7f67y1_1786644072570,2026-08-13,krystian jurkowski,DTT Thursday Throwdown 8,2,You,0,,,501
NEIzWBNi_1786647181970,2026-08-13,Dave Elson,DTT Thursday Throwdown 8,1,Opponent,1,26,40,501
NEIzWBNi_1786647181970,2026-08-13,Dave Elson,DTT Thursday Throwdown 8,1,You,0,,,501
NEIzWBNi_1786647181970,2026-08-13,Dave Elson,DTT Thursday Throwdown 8,2,Opponent,1,27,93,501
NEIzWBNi_1786647181970,2026-08-13,Dave Elson,DTT Thursday Throwdown 8,2,You,0,,,501
pl4NKmMn_1786645462137,2026-08-13,Davie,DTT Thursday Throwdown 8,1,Opponent,1,26,68,501
pl4NKmMn_1786645462137,2026-08-13,Davie,DTT Thursday Throwdown 8,1,You,0,,,501
pl4NKmMn_1786645462137,2026-08-13,Davie,DTT Thursday Throwdown 8,2,Opponent,1,37,2,501
pl4NKmMn_1786645462137,2026-08-13,Davie,DTT Thursday Throwdown 8,2,You,0,,,501
uNzJAxLn_1786646150325,2026-08-13,Jeremy Tavener,DTT Thursday Throwdown 8,1,You,0,,,501
uNzJAxLn_1786646150325,2026-08-13,Jeremy Tavener,DTT Thursday Throwdown 8,1,Opponent,1,43,16,501
uNzJAxLn_1786646150325,2026-08-13,Jeremy Tavener,DTT Thursday Throwdown 8,2,You,0,,,501
uNzJAxLn_1786646150325,2026-08-13,Jeremy Tavener,DTT Thursday Throwdown 8,2,Opponent,1,32,40,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,Opponent,0,,,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,1,You,1,61,2,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,Opponent,1,43,2,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,2,You,0,,,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,Opponent,1,42,16,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,3,You,0,,,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,Opponent,0,,,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,4,You,1,34,8,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,Opponent,0,,,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,5,You,1,55,4,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,6,Opponent,0,,,501
V70M7Yob_1786720381664,2026-08-14,Dan Greenwood,DTT ONLINE DARTS LEAGUES (SEASON ONE) DIVISION FIVE,6,You,1,31,36,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,1,Opponent,1,60,8,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,1,You,0,,,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,2,Opponent,1,34,4,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,2,You,0,,,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,3,Opponent,0,,,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,3,You,1,38,28,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,4,Opponent,1,61,2,501
WhJAu3jh_1787018736110,2026-08-17,Alex Boag-Munroe,,4,You,0,,,501
lw1OZcn0_1787017677538,2026-08-17,Alex Boag-Munroe,,1,Opponent,1,35,59,501
lw1OZcn0_1787017677538,2026-08-17,Alex Boag-Munroe,,1,You,0,,,501
lw1OZcn0_1787017677538,2026-08-17,Alex Boag-Munroe,,2,Opponent,1,27,80,501
lw1OZcn0_1787017677538,2026-08-17,Alex Boag-Munroe,,2,You,0,,,501
